author,year,title,source,ocr_status
Taylor,1651,"Of alterations strange, of various signes, heere are compos'd a few poetick lines heere you may find",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tejeda,1624,Scrutamini scripturas the exhortation of a Spanish conuerted monke collected out of the Spanishe au,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Temple,1693,"An essay upon taxes, calculated for the present juncture of affairs in England",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Terry,1655,"A voyage to East-India. Wherein some things are taken notice of in our passage thither, but many mor",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Thibaut,1675,The art of chymistry as it is now practiced  written in French by P. Thibaut ... ; and now translat,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Thomas,1690,An historical account of the rise and growth of the West-India collonies and of the great advantages,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Thomas,1698,"An historical and geographical account of the province and country of Pensilvania, and of the West-N",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Thomas,1800,Different plans for improving the Habour of Bristol,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Thompson,1670,"Aimatiasis, or, The true way of preserving the bloud in its integrity, and rectifying it, if at any",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Thrasher,1679,"The marrow of chymical physick, or, The practice of making chymical medicines divided in three books",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Thévenot,1687,"The travels of Monsieur de Thevenot into the Levant in three parts, viz. into I. Turkey, II. Persia,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tillinghast,1690,"Rare and excellent receipts Experienc'd, and taught by Mrs. Mary Tillinghast. And now printed for th",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tomkis,1657,"Lingua, or, The combat of the tongue, and the five senses for superiority a pleasant comoedy.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Trapham,1679,A discourse of the state of health in the island of Jamaica with a provision therefore calculated fr,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Trigg,1665,"Dr. Trigg's secrets, arcana's & panacea's approved by his long admired experience and practice, wher",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Truman,1629,"A Christian memorandum, or advertisement wherein is handled the doctrine of reproofe What it is, how",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1682,"Healths grand preservative or The womens best doctor A treatise, shewing the nature and operation o",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1684,Friendly advice to the gentle-man planters of the east and west indies,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1684,Friendly advice to the gentlemen-planters of the East and West Indies In three parts. I. A brief tre,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1684,"The country-man's companion, or, A new method of ordering horses & sheep so as to preserve them both",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1684,"The planter's speech to his neighbours & country-men of Pennsylvania, East & West Jersey and to all",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1688,"Monthly observations for the preserving of health with a long and comfortable life, in this our pilg",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1690,"A new art of brewing beer, ale, and other sorts of liquors so as to render them more healthfull to t",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1691,"A way to health, long life and happiness, or, A discourse of temperance and the particular nature of",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1691,"Wisdom's dictates, or, Aphorisms & rules, physical, moral, and divine, for preserving the health of",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1692,"The good house-wife made a doctor, or, Health's choice and sure friend being a plain way of nature's",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1694,"A pocket-companion, containing things necessary to be known by all that values their health and happ",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1695,"A new method of educating children, or, Rules and directions for the well ordering and governing the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1695,The way to save wealth shewing how a man may live plentifully for two-pence a day. Likewise how to m,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1696,"A discourse of waters. Shewing the particular natures, various uses, and wonderful operations both i",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1696,"Miscellania or, A collection of necessary, useful, and profitable tracts on variety of subjects whi",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1699,"England's grandeur, and way to get wealth or, Promotion of trade made easy and lands advanced; bene",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tryon,1700,Tryon's letters upon several occasions ... by Tho. Tryon.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tuke,1672,"The divine comedian, or, The right use of plays improved in a sacred tragy-comedy  by Rich. Tuke.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tuke,1672,"The souls warfare comically digested into scenes, acted between the soul and her enemies vvherein sh",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Turner,1654,"Mikrokosmographa. A description of the little-world, or, body of man, exactly delineating all the pa",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Turner,1664,"Botanologia the Brittish physician, or, the nature and vertues of English plants, exactly describing",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Tutchin,1692,The earth-quake of Jamaica describ'd in a Pindarick poem  by Mr. Tutchin.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
V,1658,"Detur pulchriori, or, A poem in the praise of the Vniversity of Oxford",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vade,1680,"Some books lately published by James Vade, at the Cock and Sugar-Loaf, near St. Dunstan's Church in",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Valentinus,1671,"Of natural & supernatural things also of the first tincture, root, and spirit of metals and minerals",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Varchi,1615,"The blazon of iealousie· A subiect not written of by any heretofore· First written in Italian, by th",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vaughan,1612,"Approved directions for health, both naturall and artificiall deriued from the best physitians as we",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vaughan,1630,The Newlanders cure Aswell of those violent sicknesses which distemper most minds in these latter da,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vaughan,1630,"The arraignment of slander periury blasphemy, and other malicious sinnes shewing sundry examples of",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vaughan,1641,"The sovles exercise in the daily contemplation of our Saviours birth, life, passion, and resurrectio",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vaughan,1650,"Silex scintillans, or, Sacred poems and priuate eiaculations by Henry Vaughan ...",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Venette,1685,The art of pruning fruit-trees with an explanation of some words which gardiners make use of in spea,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Venner,1620,"Via recta ad vitam longam, or A plaine philosophical discourse of the nature, faculties, and effects",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Venner,1628,"The baths of Bathe or, A necessary compendious treatise concerning the nature, vse and efficacie of",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vernon,1678,"The compleat comptinghouse, or, The young lad taken from the writing school and fully instructed by",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vicars,1618,"A prospectiue glasse to looke into heauen, or The cœlestiall Canaan described Together with the soul",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vicars,1631,"Englands hallelu-jah. Or, Great Brittaines gratefull retribution, for Gods gratious benediction In o",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vicars,1641,"Englands remembrancer, or, A thankfull acknowledgement of Parliamentary mercies our English-nation w",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vicars,1641,"Englands remembrancer, or, a thankfull acknowledgement of Parliamentary mercies to our English-natio",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vicars,1642,"God in the mount, or, Englands remembrancer being a panegyrich piramides, erected to the everlasitng",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vicars,1644,"The danger of treaties with popish-spirits, or, A seasonable caveat and premonition to our present m",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vicars,1645,"Unholsome henbane between two fragrant roses, or, Reasons and grounds proving the unlawfull and sinf",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vicary,1641,"The English-mans treasure with the true anatomie of mans body  compiled by ... Mr. Thomas Vicary, E",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vicary,1651,"The surgions directorie, for young practitioners, in anatomie, wounds, and cures, &c. shewing, the e",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Villault,1670,"A relation of the coasts of Africk called Guinee with a description of the countreys, manners and cu",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Vincent,1668,"The foundation of God standeth sure, or, A defence of those fundamental and so generally believed do",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
W,1652,Free ports the nature and necessitie of them stated.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Wade,1670,"A serious discourse between two lovers. This song will teach young men to wooe, and shew young maide",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Wade,1680,"A serious discourse between two lovers this song will teach young men to wooe, and shew young maiden",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Waerdenburgh,1630,"Two memorable relations The one a letter vvritten from Colonell Generall VVeerdenburk, out of the VV",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Wales,1681,"Totum hominis, or, The whole duty of a Christian, consisting in faith and good life abridged in cert",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Walkington,1639,"The optick glasse of humors or The touchstone of a golden temperature, or the Philosophers stone to",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Wall,1648,"None but Christ, or A plain and familiar treatise of the knowledge of Christ, exciting all men to st",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Walsall,1660,"The bowing the heart of subjects to their sovereign. A sermon preached on the 24th of May, 1660. Bei",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Walwyn,1646,A word in season to all sorts of wel minded people in this miserably distracted and distempered nat,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Walwyn,1646,An antidote against Master Edwards his old and new poyson intended to preserve this long distempere,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Ward,1613,The first set of English madrigals to 3. 4. 5. and 6. parts apt both for viols and voyces. With a mo,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
